year,player_id,overall_rating,attacking_work_rate,defensive_work_rate,crossing,ball_control,dribbling
2013,35906,73.0,medium,medium,25.0,21.0,25.0
2012,35906,73.0,medium,medium,15.0,21.0,11.0
2014,13477,65.0,high,medium,53.0,59.0,62.0
2013,13477,65.0,high,medium,53.0,59.0,62.0
2012,13477,65.0,high,high,53.0,59.0,44.0
2015,503098,55.0,medium,medium,51.0,43.0,60.0
2014,503098,52.0,medium,medium,50.0,42.0,59.0
2015,69223,60.0,medium,medium,61.0,68.0,61.0
2014,69223,60.0,medium,medium,60.0,67.0,60.0
2012,69223,60.0,medium,medium,60.0,67.0,60.0
2015,68877,66.0,high,medium,67.0,67.0,65.0
2014,68877,68.0,high,medium,67.0,69.0,67.0
2013,68877,67.0,high,medium,69.0,71.0,67.0
2012,68877,63.0,high,medium,66.0,69.0,67.0
2014,279865,61.0,medium,medium,22.0,41.0,37.0
2013,279865,61.0,medium,medium,22.0,41.0,37.0
2012,279865,61.0,medium,medium,22.0,41.0,37.0
2013,264578,51.0,medium,medium,25.0,21.0,25.0
2015,540098,62.0,medium,medium,58.0,62.0,64.0
2014,540098,62.0,medium,medium,58.0,62.0,64.0
2015,281206,67.0,low,medium,56.0,72.0,68.0
2014,281206,65.0,high,medium,55.0,64.0,60.0
2013,281206,64.0,high,medium,55.0,66.0,60.0
2015,94260,60.0,medium,medium,25.0,46.0,44.0
2014,94260,56.0,low,medium,24.0,35.0,23.0
2013,9128,67.0,medium,medium,42.0,67.0,53.0
2012,9128,71.0,medium,medium,42.0,72.0,53.0
2015,305214,65.0,medium,medium,42.0,67.0,65.0
2015,38800,64.0,medium,medium,58.0,58.0,47.0
2014,38800,64.0,medium,medium,59.0,59.0,48.0
2013,38800,65.0,medium,medium,59.0,59.0,48.0
2012,38800,67.0,medium,medium,62.0,62.0,48.0
2014,13131,66.0,medium,medium,25.0,24.0,25.0
2013,13131,67.0,medium,medium,25.0,24.0,25.0
2012,13131,65.0,medium,medium,14.0,24.0,17.0
2015,178119,64.0,medium,medium,44.0,55.0,41.0
2014,178119,62.0,medium,medium,43.0,54.0,40.0
2013,178119,64.0,medium,medium,43.0,54.0,40.0
2012,178119,66.0,medium,medium,43.0,54.0,40.0
2013,298243,58.0,medium,medium,49.0,60.0,58.0
2012,298243,53.0,medium,medium,49.0,52.0,55.0
2015,39769,63.0,medium,medium,11.0,21.0,11.0
2014,39769,63.0,medium,medium,25.0,20.0,25.0
2013,39769,69.0,medium,medium,25.0,21.0,25.0
2012,39769,70.0,medium,medium,11.0,21.0,11.0
2014,25598,69.0,medium,medium,48.0,68.0,64.0
2013,25598,70.0,medium,medium,50.0,70.0,66.0
2012,25598,70.0,high,medium,50.0,70.0,66.0
2015,45204,73.0,medium,medium,45.0,73.0,65.0
2014,45204,73.0,medium,medium,44.0,74.0,63.0
2013,45204,72.0,medium,medium,43.0,73.0,60.0
2012,45204,72.0,medium,medium,35.0,77.0,60.0
2015,39901,68.0,high,high,51.0,66.0,64.0
2014,39901,66.0,medium,medium,50.0,64.0,63.0
2013,39901,64.0,medium,medium,50.0,60.0,59.0
2012,39901,68.0,medium,medium,65.0,70.0,71.0
2015,24625,71.0,medium,high,46.0,69.0,50.0
2014,24625,67.0,medium,high,45.0,53.0,43.0
2013,24625,65.0,medium,medium,45.0,53.0,43.0
2012,24625,64.0,medium,medium,45.0,53.0,43.0
2015,140445,71.0,high,high,79.0,71.0,77.0
2014,140445,73.0,medium,medium,84.0,70.0,76.0
2013,140445,71.0,medium,medium,77.0,69.0,73.0
2012,140445,67.0,medium,medium,78.0,67.0,64.0
2015,38704,66.0,medium,medium,70.0,71.0,68.0
2014,38704,66.0,medium,medium,70.0,71.0,68.0
2013,38704,67.0,medium,medium,70.0,70.0,69.0
2012,38704,69.0,medium,low,72.0,74.0,73.0
2015,24932,72.0,medium,medium,51.0,55.0,51.0
2013,24932,72.0,medium,medium,51.0,55.0,51.0
2015,166020,74.0,high,high,74.0,73.0,73.0
2014,166020,71.0,high,high,62.0,71.0,70.0
2013,166020,70.0,high,high,61.0,70.0,71.0
2012,166020,71.0,medium,high,61.0,69.0,70.0
2015,340014,69.0,high,high,68.0,62.0,66.0
2015,95078,87.0,medium,medium,85.0,86.0,83.0
2014,95078,85.0,medium,medium,86.0,85.0,82.0
2013,95078,84.0,medium,medium,86.0,87.0,83.0
2012,95078,84.0,medium,medium,86.0,86.0,83.0
2013,74213,66.0,medium,medium,61.0,69.0,73.0
2012,74213,67.0,medium,medium,61.0,69.0,73.0
2013,306239,63.0,medium,medium,59.0,66.0,69.0
2012,306239,63.0,medium,medium,59.0,66.0,69.0
2015,143442,74.0,medium,medium,35.0,57.0,36.0
2014,143442,70.0,medium,medium,34.0,48.0,35.0
2015,280890,71.0,medium,medium,74.0,73.0,75.0
2014,280890,66.0,medium,medium,62.0,67.0,70.0
2013,280890,66.0,medium,medium,55.0,72.0,65.0
2012,280890,67.0,medium,medium,62.0,71.0,74.0
2015,304000,73.0,medium,medium,73.0,81.0,73.0
2014,304000,73.0,medium,medium,72.0,80.0,72.0
2013,304000,72.0,medium,medium,58.0,80.0,73.0
2012,304000,66.0,high,high,43.0,74.0,71.0
2015,184091,75.0,high,medium,82.0,77.0,74.0
2014,184091,69.0,high,medium,79.0,75.0,74.0
2013,184091,59.0,high,medium,63.0,55.0,53.0
2012,184091,60.0,high,medium,63.0,55.0,53.0
2015,37579,75.0,medium,medium,12.0,16.0,22.0
2014,37579,74.0,medium,medium,25.0,25.0,21.0
2013,37579,73.0,medium,medium,25.0,25.0,21.0
2012,37579,76.0,medium,medium,11.0,25.0,12.0
2015,390669,59.0,medium,medium,58.0,66.0,63.0
2014,390669,50.0,medium,medium,34.0,50.0,49.0
2013,390669,50.0,medium,medium,34.0,50.0,49.0
2012,390669,51.0,medium,medium,34.0,51.0,49.0
2015,24023,72.0,medium,medium,66.0,60.0,22.0
2014,24023,72.0,medium,medium,65.0,59.0,21.0
2013,24023,73.0,medium,medium,65.0,61.0,21.0
2012,24023,74.0,medium,medium,65.0,61.0,21.0
2015,114025,80.0,medium,medium,58.0,70.0,63.0
2014,114025,77.0,medium,medium,57.0,74.0,62.0
2013,114025,74.0,medium,medium,65.0,74.0,68.0
2012,114025,73.0,medium,medium,64.0,73.0,67.0
2012,37909,64.0,medium,medium,57.0,64.0,57.0
2015,211816,61.0,medium,low,32.0,66.0,61.0
2014,211816,61.0,medium,low,31.0,65.0,60.0
2013,211816,61.0,medium,low,31.0,65.0,60.0
2012,211816,61.0,medium,low,31.0,65.0,60.0
2015,104002,63.0,medium,medium,61.0,65.0,64.0
2014,104002,63.0,medium,medium,61.0,65.0,64.0
2014,22128,65.0,medium,medium,69.0,66.0,66.0
2013,22128,68.0,medium,medium,69.0,66.0,67.0
2012,22128,67.0,high,medium,70.0,62.0,60.0
2013,94462,67.0,low,medium,62.0,57.0,37.0
2012,94462,69.0,low,medium,53.0,57.0,37.0
2015,185433,67.0,high,medium,56.0,70.0,71.0
2014,185433,67.0,medium,medium,55.0,69.0,70.0
2013,185433,67.0,medium,medium,55.0,69.0,70.0
2012,185433,75.0,medium,medium,58.0,76.0,74.0
2015,173730,70.0,high,low,66.0,76.0,77.0
2014,173730,69.0,high,medium,67.0,73.0,73.0
2013,30706,72.0,high,high,61.0,70.0,61.0
2012,30706,70.0,high,high,61.0,70.0,61.0
2015,38182,67.0,medium,medium,52.0,65.0,62.0
2014,38182,68.0,medium,medium,52.0,66.0,62.0
2013,38182,68.0,medium,medium,52.0,66.0,61.0
2012,38182,68.0,medium,medium,52.0,66.0,61.0
2015,449276,62.0,medium,medium,54.0,67.0,64.0
2014,449276,62.0,medium,medium,54.0,67.0,64.0
2013,449276,62.0,medium,medium,54.0,67.0,64.0
2012,163998,67.0,medium,low,52.0,69.0,69.0
2015,99320,69.0,medium,medium,58.0,68.0,65.0
2014,99320,72.0,medium,medium,62.0,72.0,69.0
2013,99320,72.0,medium,medium,62.0,72.0,69.0
2015,421995,74.0,medium,medium,78.0,76.0,78.0
2014,421995,71.0,medium,medium,63.0,74.0,76.0
2013,421995,68.0,medium,medium,63.0,68.0,65.0
2015,30937,76.0,medium,medium,80.0,79.0,81.0
2014,30937,76.0,medium,medium,77.0,79.0,81.0
2013,30937,77.0,medium,medium,77.0,79.0,81.0
2012,30937,79.0,medium,medium,77.0,82.0,83.0
2013,31454,58.0,medium,medium,61.0,57.0,54.0
2012,31454,60.0,medium,medium,61.0,57.0,54.0
2015,207021,73.0,medium,medium,61.0,62.0,58.0
2014,207021,67.0,medium,medium,60.0,66.0,62.0
2013,207021,66.0,medium,medium,60.0,66.0,62.0
2012,207021,59.0,medium,medium,50.0,56.0,47.0
2015,145066,67.0,medium,medium,72.0,70.0,60.0
2014,145066,65.0,medium,medium,71.0,71.0,59.0
2013,145066,65.0,medium,medium,71.0,71.0,59.0
2012,145066,68.0,medium,medium,71.0,71.0,59.0
2015,293003,68.0,medium,medium,66.0,71.0,70.0
2014,293003,63.0,medium,medium,65.0,67.0,67.0
2013,293003,67.0,medium,medium,67.0,67.0,69.0
2012,293003,58.0,medium,medium,64.0,59.0,58.0
2015,46231,65.0,high,medium,68.0,58.0,50.0
2014,46231,63.0,high,medium,71.0,57.0,49.0
2013,46231,62.0,high,medium,67.0,57.0,49.0
2012,46231,60.0,high,medium,58.0,57.0,33.0
2015,72436,75.0,high,medium,45.0,74.0,65.0
2014,72436,72.0,high,medium,39.0,72.0,70.0
2013,72436,69.0,high,medium,39.0,71.0,67.0
2012,72436,67.0,medium,medium,39.0,69.0,65.0
2015,111994,73.0,high,medium,74.0,72.0,68.0
2014,111994,70.0,high,medium,73.0,71.0,67.0
2013,111994,70.0,high,medium,73.0,71.0,67.0
2012,111994,70.0,high,medium,73.0,71.0,67.0
2013,95609,62.0,None,2,55.0,49.0,39.0
2012,95609,63.0,None,2,55.0,52.0,39.0
2015,26130,73.0,medium,low,62.0,69.0,65.0
2014,26130,73.0,medium,low,62.0,72.0,65.0
2013,26130,73.0,medium,low,62.0,72.0,65.0
2012,26130,77.0,medium,medium,62.0,72.0,68.0
2015,102301,73.0,high,medium,75.0,76.0,75.0
2014,102301,69.0,medium,medium,61.0,73.0,74.0
2013,102301,68.0,medium,medium,61.0,73.0,74.0
2012,102301,68.0,medium,medium,61.0,73.0,74.0
2012,42183,74.0,medium,low,63.0,80.0,78.0
2012,33854,65.0,medium,medium,66.0,66.0,65.0
2015,465728,70.0,high,high,63.0,70.0,73.0
2014,465728,62.0,high,high,60.0,64.0,66.0
2013,465728,60.0,high,high,61.0,66.0,68.0
2015,150824,70.0,low,medium,46.0,60.0,39.0
2014,150824,68.0,low,medium,46.0,55.0,39.0
2013,150824,62.0,low,medium,46.0,41.0,39.0
2014,38008,65.0,None,5,49.0,61.0,41.0
2013,38008,63.0,None,5,49.0,61.0,41.0
2012,38008,65.0,None,5,49.0,61.0,41.0
2015,419196,67.0,medium,medium,52.0,65.0,46.0
2014,419196,63.0,medium,medium,51.0,62.0,45.0
2013,419196,54.0,medium,medium,48.0,55.0,38.0
2012,419196,54.0,medium,medium,48.0,55.0,38.0
2015,501040,66.0,medium,medium,65.0,65.0,47.0
2014,501040,65.0,medium,medium,64.0,64.0,46.0
2013,501040,57.0,medium,medium,63.0,54.0,36.0
2015,396757,65.0,high,high,57.0,65.0,67.0
2014,396757,61.0,high,high,56.0,51.0,64.0
2013,396757,54.0,medium,medium,35.0,53.0,60.0
2015,34230,70.0,medium,medium,73.0,67.0,68.0
2013,34230,68.0,medium,medium,72.0,66.0,67.0
2012,34230,72.0,medium,medium,74.0,68.0,68.0
2015,561844,63.0,medium,medium,62.0,62.0,65.0
2014,561844,60.0,medium,medium,58.0,58.0,64.0
2015,533227,63.0,medium,medium,40.0,65.0,58.0
2014,533227,55.0,medium,medium,42.0,55.0,63.0
2015,289222,65.0,high,low,33.0,63.0,63.0
2014,289222,64.0,high,low,32.0,62.0,62.0
2013,289222,67.0,high,low,32.0,64.0,63.0
2012,289222,66.0,high,medium,32.0,65.0,62.0
2015,204169,71.0,high,low,66.0,74.0,73.0
2014,204169,67.0,high,low,65.0,65.0,68.0
2013,204169,59.0,high,medium,35.0,60.0,68.0
2012,204169,52.0,high,medium,35.0,50.0,67.0
2013,31437,65.0,medium,high,25.0,41.0,25.0
2012,31437,63.0,high,high,17.0,47.0,16.0
2015,2973,68.0,medium,medium,66.0,74.0,62.0
2014,2973,69.0,medium,medium,67.0,69.0,61.0
2015,40955,73.0,medium,medium,79.0,75.0,77.0
2014,40955,72.0,medium,medium,72.0,74.0,76.0
2013,40955,74.0,medium,medium,71.0,77.0,76.0
2012,40955,74.0,medium,medium,71.0,77.0,76.0
2015,183484,68.0,medium,medium,66.0,71.0,75.0
2014,183484,67.0,medium,medium,62.0,70.0,68.0
2013,183484,67.0,medium,medium,61.0,73.0,72.0
2012,183484,67.0,medium,low,62.0,73.0,70.0
2014,202616,55.0,medium,medium,20.0,20.0,25.0
2015,520979,61.0,medium,medium,56.0,53.0,54.0
2014,520979,61.0,medium,medium,56.0,53.0,54.0
2013,30458,65.0,medium,medium,14.0,19.0,8.0
2012,30458,70.0,medium,medium,14.0,19.0,8.0
2015,466892,67.0,medium,low,31.0,62.0,58.0
2014,466892,63.0,medium,low,30.0,51.0,53.0
2015,590494,61.0,high,medium,43.0,61.0,63.0
2015,41931,65.0,high,medium,65.0,65.0,67.0
2014,41931,71.0,high,low,78.0,71.0,75.0
2013,41931,71.0,high,low,78.0,71.0,75.0
2012,41931,69.0,high,medium,63.0,71.0,72.0
2015,33080,74.0,high,high,64.0,67.0,69.0
2014,33080,75.0,high,high,67.0,73.0,74.0
2013,33080,77.0,high,high,69.0,72.0,71.0
2012,33080,72.0,high,high,68.0,69.0,64.0
2015,571623,68.0,medium,medium,73.0,71.0,56.0
2014,571623,56.0,medium,medium,47.0,50.0,51.0
2015,451941,65.0,low,medium,53.0,49.0,34.0
2014,451941,65.0,low,medium,53.0,49.0,34.0
2013,451941,65.0,low,medium,53.0,49.0,34.0
2015,571615,73.0,high,medium,68.0,75.0,73.0
2014,571615,68.0,medium,medium,40.0,70.0,58.0
2015,30603,75.0,high,medium,81.0,80.0,80.0
2014,30603,75.0,high,medium,81.0,80.0,80.0
2013,30603,73.0,high,medium,76.0,76.0,80.0
2012,30603,78.0,medium,medium,78.0,78.0,85.0
2015,184770,68.0,low,medium,23.0,58.0,55.0
2014,184770,66.0,low,medium,22.0,57.0,54.0
2013,184770,68.0,low,medium,38.0,58.0,57.0
2012,184770,63.0,medium,medium,38.0,54.0,41.0
2012,163613,64.0,high,high,58.0,66.0,63.0
2015,72819,63.0,medium,medium,25.0,47.0,29.0
2015,176691,67.0,high,high,57.0,66.0,67.0
2014,176691,67.0,high,high,57.0,66.0,67.0
2015,435214,75.0,medium,high,53.0,69.0,60.0
2014,435214,73.0,medium,high,52.0,68.0,59.0
2013,435214,72.0,medium,high,52.0,66.0,63.0
2015,249237,64.0,medium,medium,38.0,52.0,33.0
2014,249237,66.0,medium,medium,37.0,51.0,32.0
2015,33027,65.0,low,medium,40.0,47.0,41.0
2014,33027,66.0,low,medium,40.0,47.0,36.0
2012,33027,68.0,low,medium,40.0,47.0,36.0
2015,35708,73.0,None,3,47.0,63.0,50.0
2014,35708,69.0,None,3,46.0,60.0,49.0
2013,35708,66.0,None,3,46.0,60.0,49.0
2012,35708,68.0,None,3,46.0,60.0,49.0
2014,36073,66.0,medium,medium,45.0,56.0,41.0
2013,36073,67.0,medium,medium,45.0,57.0,41.0
2012,36073,68.0,medium,medium,45.0,57.0,41.0
2015,623540,67.0,medium,medium,53.0,73.0,77.0
2015,158257,71.0,high,medium,53.0,75.0,75.0
2014,158257,72.0,high,medium,53.0,75.0,74.0
2013,158257,72.0,high,low,53.0,75.0,74.0
2012,158257,69.0,high,low,53.0,74.0,71.0
2014,207542,73.0,high,medium,72.0,75.0,77.0
2013,207542,75.0,high,medium,73.0,76.0,78.0
2012,207542,75.0,high,medium,73.0,76.0,77.0
2014,28284,69.0,medium,medium,55.0,51.0,38.0
2013,28284,70.0,medium,medium,55.0,52.0,38.0
2012,28284,74.0,medium,medium,55.0,64.0,38.0
2015,38366,73.0,medium,medium,67.0,73.0,70.0
2014,38366,73.0,medium,medium,66.0,75.0,71.0
2013,38366,73.0,medium,medium,66.0,78.0,74.0
2012,38366,74.0,medium,medium,66.0,78.0,76.0
2013,40819,77.0,high,high,57.0,77.0,78.0
2012,40819,82.0,high,high,57.0,83.0,83.0
2015,128083,73.0,medium,medium,14.0,26.0,12.0
2014,128083,75.0,medium,medium,25.0,25.0,25.0
2013,128083,72.0,medium,medium,25.0,25.0,25.0
2012,128083,65.0,medium,medium,13.0,25.0,11.0
2015,71563,66.0,medium,low,64.0,75.0,79.0
2014,71563,66.0,medium,low,63.0,74.0,78.0
2013,71563,66.0,medium,low,63.0,74.0,78.0
2012,71563,64.0,medium,low,57.0,70.0,76.0
2013,164424,62.0,medium,medium,45.0,63.0,65.0
2015,33872,68.0,medium,medium,74.0,69.0,71.0
2013,33872,68.0,medium,medium,74.0,69.0,71.0
2012,33872,75.0,medium,medium,80.0,77.0,79.0
2013,45285,71.0,medium,medium,26.0,46.0,30.0
2012,45285,69.0,medium,medium,26.0,46.0,30.0
2015,563068,61.0,medium,medium,15.0,23.0,20.0
2014,563068,58.0,medium,medium,25.0,22.0,25.0
2015,237631,74.0,medium,medium,73.0,77.0,77.0
2014,237631,74.0,medium,medium,72.0,74.0,77.0
2013,237631,73.0,medium,medium,72.0,70.0,77.0
2012,237631,65.0,medium,medium,56.0,68.0,67.0
2015,562694,69.0,medium,medium,64.0,74.0,73.0
2014,562694,66.0,medium,medium,63.0,73.0,72.0
2015,150833,70.0,medium,high,46.0,68.0,55.0
2014,150833,72.0,medium,high,45.0,67.0,54.0
2013,150833,74.0,medium,high,45.0,61.0,54.0
2012,150833,74.0,medium,medium,45.0,63.0,54.0
2015,562719,69.0,medium,medium,58.0,74.0,68.0
2014,562719,61.0,medium,medium,57.0,73.0,64.0
2015,91984,77.0,medium,medium,73.0,81.0,78.0
2014,91984,79.0,medium,medium,80.0,83.0,80.0
2013,91984,76.0,medium,medium,74.0,78.0,75.0
2012,91984,76.0,medium,medium,73.0,78.0,75.0
2015,562688,63.0,medium,medium,57.0,65.0,65.0
2014,562688,61.0,medium,medium,51.0,64.0,63.0
2013,562688,63.0,high,medium,55.0,67.0,64.0
2015,183364,71.0,high,low,68.0,74.0,75.0
2014,183364,69.0,high,medium,68.0,72.0,71.0
2013,183364,71.0,medium,medium,70.0,75.0,78.0
2012,183364,69.0,high,low,56.0,67.0,65.0
2015,239259,77.0,high,medium,73.0,78.0,76.0
2014,239259,75.0,medium,medium,72.0,78.0,74.0
2013,239259,73.0,medium,medium,72.0,77.0,72.0
2012,239259,64.0,medium,medium,42.0,69.0,68.0
2015,24499,68.0,medium,medium,63.0,74.0,70.0
2014,24499,70.0,medium,medium,63.0,75.0,70.0
2013,24499,70.0,medium,medium,63.0,75.0,70.0
2012,24499,73.0,medium,medium,64.0,76.0,74.0
2015,278473,75.0,medium,medium,64.0,80.0,79.0
2014,278473,72.0,medium,medium,47.0,76.0,77.0
2013,278473,67.0,medium,medium,57.0,75.0,79.0
2012,278473,64.0,medium,medium,55.0,65.0,74.0
2015,41962,72.0,high,medium,20.0,60.0,54.0
2014,41962,69.0,medium,high,25.0,59.0,53.0
2013,41962,70.0,medium,high,35.0,42.0,32.0
2012,41962,67.0,medium,high,35.0,42.0,32.0
2015,282438,67.0,medium,medium,57.0,73.0,67.0
2014,282438,64.0,medium,medium,59.0,71.0,64.0
2013,282438,63.0,medium,medium,57.0,69.0,62.0
2012,282438,60.0,medium,medium,50.0,62.0,60.0
2013,24374,62.0,medium,medium,59.0,62.0,62.0
2014,114368,68.0,low,medium,42.0,48.0,43.0
2013,114368,66.0,low,medium,42.0,48.0,43.0
2012,114368,66.0,low,medium,47.0,48.0,46.0
2015,520341,63.0,medium,low,20.0,62.0,59.0
2014,520341,58.0,medium,low,25.0,60.0,57.0
2015,501569,62.0,medium,medium,55.0,69.0,67.0
2014,501569,61.0,medium,medium,54.0,68.0,66.0
2013,501569,58.0,medium,medium,51.0,66.0,65.0
2015,30966,76.0,medium,high,69.0,74.0,69.0
2014,30966,79.0,medium,high,70.0,78.0,76.0
2013,30966,79.0,medium,high,70.0,78.0,76.0
2012,30966,79.0,high,high,80.0,80.0,78.0
2015,36121,75.0,medium,medium,77.0,82.0,76.0
2014,36121,75.0,medium,medium,76.0,81.0,75.0
2013,36121,76.0,high,medium,76.0,80.0,76.0
2012,36121,75.0,high,medium,79.0,78.0,73.0
2015,200718,63.0,low,medium,32.0,49.0,32.0
2015,39440,76.0,low,high,42.0,59.0,39.0
2014,39440,72.0,low,high,41.0,56.0,38.0
2013,39440,71.0,low,high,47.0,55.0,39.0
2012,39440,71.0,low,high,52.0,42.0,55.0
2015,429657,60.0,medium,medium,48.0,58.0,51.0
2014,429657,58.0,medium,medium,47.0,57.0,50.0
2013,429657,51.0,medium,medium,47.0,58.0,52.0
2015,543021,59.0,medium,medium,18.0,18.0,15.0
2015,445907,71.0,medium,medium,71.0,69.0,55.0
2014,445907,62.0,medium,medium,66.0,62.0,48.0
2013,445907,59.0,medium,medium,66.0,62.0,48.0
2015,667951,65.0,medium,medium,55.0,65.0,69.0
2013,102626,68.0,medium,high,62.0,67.0,60.0
2012,102626,69.0,medium,medium,62.0,69.0,60.0
2015,163918,71.0,medium,medium,64.0,63.0,55.0
2014,163918,70.0,medium,medium,63.0,62.0,54.0
2013,163918,66.0,medium,medium,61.0,61.0,53.0
2012,163918,61.0,medium,medium,60.0,60.0,52.0
2015,470362,66.0,medium,medium,59.0,70.0,68.0
2014,470362,65.0,medium,medium,59.0,70.0,68.0
2013,210029,62.0,medium,low,40.0,61.0,60.0
2013,39462,66.0,low,high,58.0,64.0,57.0
2012,39462,68.0,medium,high,58.0,64.0,57.0
2015,71500,76.0,medium,high,76.0,72.0,68.0
2014,71500,74.0,medium,high,75.0,71.0,67.0
2013,71500,75.0,medium,medium,80.0,72.0,66.0
2012,71500,76.0,medium,medium,78.0,75.0,68.0
2015,157856,63.0,medium,medium,17.0,19.0,20.0
2014,157856,65.0,medium,medium,25.0,25.0,25.0
2015,36084,76.0,medium,low,65.0,76.0,70.0
2014,36084,79.0,medium,low,66.0,76.0,70.0
2013,36084,80.0,medium,low,66.0,77.0,72.0
2012,36084,78.0,medium,low,71.0,76.0,73.0
2015,46403,80.0,medium,medium,68.0,73.0,65.0
2014,46403,79.0,medium,medium,67.0,72.0,64.0
2013,46403,78.0,medium,medium,67.0,72.0,64.0
2012,46403,77.0,medium,medium,67.0,72.0,64.0
2012,39565,70.0,medium,medium,10.0,23.0,13.0
2015,108994,70.0,high,medium,73.0,74.0,73.0
2014,108994,68.0,high,medium,73.0,73.0,71.0
2013,108994,69.0,high,medium,75.0,74.0,72.0
2012,108994,68.0,high,high,70.0,75.0,61.0
2013,39339,65.0,low,low,64.0,75.0,70.0
2012,39339,64.0,low,low,57.0,75.0,70.0
2015,13549,61.0,medium,high,44.0,58.0,49.0
2014,13549,59.0,low,medium,43.0,55.0,43.0
2014,95212,65.0,medium,medium,61.0,62.0,56.0
2013,95212,65.0,medium,medium,61.0,62.0,56.0
2012,95212,65.0,medium,medium,61.0,62.0,56.0
2014,310192,58.0,high,low,42.0,61.0,60.0
2013,310192,58.0,high,medium,42.0,61.0,59.0
2012,310192,48.0,medium,low,40.0,44.0,46.0
2015,25840,68.0,medium,medium,58.0,66.0,58.0
2014,25840,71.0,medium,medium,57.0,65.0,57.0
2013,25840,71.0,medium,medium,57.0,65.0,57.0
2012,25840,65.0,medium,medium,57.0,62.0,57.0
2015,38469,76.0,medium,medium,77.0,78.0,63.0
2014,38469,74.0,high,medium,68.0,71.0,57.0
2013,38469,70.0,medium,medium,62.0,67.0,56.0
2012,38469,67.0,medium,medium,62.0,64.0,52.0
2015,213916,67.0,medium,medium,57.0,71.0,63.0
2014,213916,67.0,medium,medium,42.0,71.0,54.0
2013,213916,64.0,medium,medium,42.0,71.0,54.0
2012,213916,64.0,medium,medium,42.0,71.0,54.0
2015,109222,77.0,medium,medium,25.0,14.0,16.0
2014,109222,79.0,medium,medium,25.0,23.0,25.0
2013,109222,80.0,medium,medium,25.0,23.0,25.0
2012,109222,79.0,medium,medium,15.0,23.0,15.0
2015,111237,81.0,medium,medium,53.0,80.0,67.0
2014,111237,78.0,medium,medium,52.0,77.0,64.0
2013,111237,77.0,medium,medium,53.0,73.0,63.0
2012,111237,74.0,medium,medium,52.0,70.0,59.0
2015,2862,72.0,high,medium,69.0,74.0,71.0
2014,2862,71.0,high,medium,68.0,74.0,77.0
2013,2862,74.0,high,medium,68.0,75.0,81.0
2013,32762,72.0,medium,low,74.0,79.0,79.0
2012,32762,71.0,medium,low,76.0,79.0,80.0
2015,52004,73.0,medium,high,76.0,75.0,73.0
2014,52004,69.0,high,medium,71.0,72.0,58.0
2013,52004,69.0,high,medium,71.0,72.0,58.0
2012,52004,60.0,high,medium,68.0,62.0,52.0
2015,321587,72.0,high,medium,64.0,77.0,80.0
2014,321587,73.0,high,medium,68.0,77.0,80.0
2013,321587,67.0,high,medium,59.0,77.0,80.0
2015,25666,73.0,high,medium,69.0,69.0,75.0
2014,25666,72.0,high,medium,68.0,68.0,74.0
2013,25666,72.0,high,medium,68.0,69.0,74.0
2012,25666,73.0,medium,medium,68.0,69.0,74.0
2013,114499,67.0,medium,medium,36.0,55.0,50.0
2015,164694,70.0,high,high,53.0,63.0,60.0
2014,164694,69.0,high,high,52.0,62.0,39.0
2013,164694,72.0,high,high,52.0,62.0,39.0
2012,164694,66.0,low,high,52.0,60.0,23.0
2015,667964,63.0,medium,medium,13.0,19.0,18.0
2015,513086,75.0,medium,medium,65.0,80.0,72.0
2014,513086,69.0,medium,medium,59.0,76.0,67.0
2013,513086,61.0,medium,medium,50.0,66.0,58.0
2015,25462,75.0,medium,medium,64.0,79.0,74.0
2014,25462,73.0,medium,medium,60.0,77.0,75.0
2013,25462,71.0,medium,medium,58.0,73.0,72.0
2012,25462,72.0,medium,medium,58.0,74.0,72.0
2015,243789,67.0,high,medium,70.0,57.0,54.0
2014,243789,67.0,high,medium,70.0,57.0,54.0
2015,26014,67.0,medium,high,65.0,63.0,70.0
2014,26014,67.0,medium,high,65.0,63.0,70.0
2013,26014,71.0,high,medium,65.0,72.0,72.0
2012,26014,76.0,medium,medium,67.0,76.0,77.0
2015,172644,78.0,high,medium,73.0,84.0,84.0
2014,172644,78.0,high,medium,72.0,83.0,85.0
2013,172644,78.0,medium,medium,71.0,85.0,87.0
2012,172644,76.0,high,medium,70.0,84.0,86.0
2015,183101,69.0,medium,medium,42.0,46.0,35.0
2014,183101,67.0,medium,medium,41.0,45.0,34.0
2013,183101,67.0,medium,medium,41.0,45.0,34.0
2012,183101,64.0,medium,medium,41.0,45.0,34.0
2012,41662,64.0,low,medium,43.0,54.0,28.0
2015,106228,76.0,medium,medium,74.0,79.0,84.0
2014,106228,75.0,medium,medium,73.0,78.0,83.0
2013,106228,75.0,medium,medium,73.0,82.0,85.0
2012,106228,75.0,high,low,68.0,82.0,85.0
2014,361721,60.0,medium,medium,49.0,60.0,59.0
2013,361721,60.0,medium,medium,49.0,59.0,56.0
2015,258269,68.0,medium,medium,61.0,57.0,57.0
2015,24450,71.0,medium,medium,67.0,76.0,75.0
2014,24450,71.0,medium,medium,67.0,76.0,75.0
2013,24450,72.0,medium,medium,70.0,73.0,75.0
2012,24450,72.0,medium,medium,70.0,73.0,75.0
2015,161937,68.0,medium,medium,47.0,64.0,56.0
